,date,experiment,cell,kymograph,interval,time,region,tubb_mass,tubb_frac
19,220422,4,13,087,1,19,retrograde,1573,0.20215910551343014
20,220422,4,13,087,1,20,retrograde,3299,0.37171830985915494
21,220422,4,13,087,1,21,retrograde,1666,0.17175257731958762
22,220422,4,13,087,1,22,retrograde,654,0.08887077048512027
23,220422,4,13,087,1,23,retrograde,433,0.07006472491909385
24,220422,4,13,087,1,24,retrograde,31,0.008342303552206673
25,220422,4,13,087,1,25,retrograde,0,0.0
26,220422,4,13,087,1,26,retrograde,0,0.0
27,220422,4,13,087,1,27,retrograde,170,0.22941970310391363
28,220422,4,13,087,1,28,retrograde,0,0.0
29,220422,4,13,087,1,29,retrograde,50,0.08116883116883117
30,220422,4,13,087,1,30,retrograde,0,0.0
31,220422,4,13,087,1,31,retrograde,514,0.7385057471264368
32,220422,4,13,087,1,32,retrograde,62,0.1561712846347607
33,220422,4,13,087,1,33,retrograde,0,0.0
34,220422,4,13,087,1,34,retrograde,0,0.0
35,220422,4,13,087,1,35,retrograde,478,0.2371031746031746
36,220422,4,13,087,1,36,retrograde,90,0.05328596802841918
37,220422,4,13,087,1,37,retrograde,266,0.0759565962307253
38,220422,4,13,087,1,38,retrograde,115,0.026124488868696047
39,220422,4,13,087,1,39,retrograde,979,0.17241986615005284
40,220422,4,13,087,1,40,retrograde,1998,0.27543424317617865
41,220422,4,13,087,1,41,retrograde,137,0.0009535476147389229
42,220422,4,13,087,1,42,retrograde,441,0.003479317391064229
0,220422,4,13,087,1,0,anterograde,1114,0.042998301682877875
1,220422,4,13,087,1,1,anterograde,9778,0.2814622913068509
2,220422,4,13,087,1,2,anterograde,7959,0.31786413195415153
3,220422,4,13,087,1,3,anterograde,11560,0.3216113955041175
4,220422,4,13,087,1,4,anterograde,16099,0.5294330439358064
5,220422,4,13,087,1,5,anterograde,23819,0.7702680852439932
6,220422,4,13,087,1,6,anterograde,22630,0.9575998645903859
7,220422,4,13,087,1,7,anterograde,18799,0.9099225556631171
8,220422,4,13,087,1,8,anterograde,4333,0.9631029117581685
9,220422,4,13,087,1,9,anterograde,2271,0.813686850591186
10,220422,4,13,087,1,10,anterograde,831,0.6794766966475879
11,220422,4,13,087,1,11,anterograde,1511,0.8703917050691244
12,220422,4,13,087,1,12,anterograde,121,1.0
13,220422,4,13,087,1,13,anterograde,1442,0.9369720597790773
14,220422,4,13,087,1,14,anterograde,863,0.984036488027366
15,220422,4,13,087,1,15,anterograde,1081,1.0
16,220422,4,13,087,1,16,anterograde,669,0.9240331491712708
17,220422,4,13,087,1,17,anterograde,806,0.5900439238653001
18,220422,4,13,087,1,18,anterograde,2109,0.45472186287192756
19,220422,4,13,087,1,19,anterograde,5295,0.680503791286467
20,220422,4,13,087,1,20,anterograde,4968,0.5597746478873239
21,220422,4,13,087,1,21,anterograde,6198,0.6389690721649485
22,220422,4,13,087,1,22,anterograde,5642,0.7666802554694931
23,220422,4,13,087,1,23,anterograde,5554,0.898705501618123
24,220422,4,13,087,1,24,anterograde,3615,0.9728202368137783
25,220422,4,13,087,1,25,anterograde,1132,0.779077770130764
26,220422,4,13,087,1,26,anterograde,699,1.0
27,220422,4,13,087,1,27,anterograde,571,0.7705802968960864
28,220422,4,13,087,1,28,anterograde,26,1.0
29,220422,4,13,087,1,29,anterograde,413,0.6704545454545454
30,220422,4,13,087,1,30,anterograde,342,0.6772277227722773
31,220422,4,13,087,1,31,anterograde,175,0.2514367816091954
32,220422,4,13,087,1,32,anterograde,295,0.743073047858942
33,220422,4,13,087,1,33,anterograde,809,1.0
34,220422,4,13,087,1,34,anterograde,1521,1.0
35,220422,4,13,087,1,35,anterograde,1538,0.7628968253968254
36,220422,4,13,087,1,36,anterograde,1599,0.9467140319715808
37,220422,4,13,087,1,37,anterograde,3129,0.8934894346087949
38,220422,4,13,087,1,38,anterograde,3502,0.7955474784189005
39,220422,4,13,087,1,39,anterograde,2814,0.49559704121169423
40,220422,4,13,087,1,40,anterograde,4817,0.6640474221119382
41,220422,4,13,087,1,41,anterograde,143416,0.9982042679956011
42,220422,4,13,087,1,42,anterograde,125574,0.9907297098990919
0,220422,4,13,087,1,0,stationary,5502,0.21236683649837887
1,220422,4,13,087,1,1,stationary,6507,0.1873056994818653
2,220422,4,13,087,1,2,stationary,5879,0.23479372179400135
3,220422,4,13,087,1,3,stationary,12870,0.35805697752058757
4,220422,4,13,087,1,4,stationary,4613,0.15170349907918967
5,220422,4,13,087,1,5,stationary,5096,0.16479642984186527
6,220422,4,13,087,1,6,stationary,569,0.02407752200406229
7,220422,4,13,087,1,7,stationary,1769,0.08562439496611811
8,220422,4,13,087,1,8,stationary,98,0.021782618359635474
9,220422,4,13,087,1,9,stationary,448,0.1605159441060552
10,220422,4,13,087,1,10,stationary,132,0.10793131643499591
11,220422,4,13,087,1,11,stationary,36,0.020737327188940093
12,220422,4,13,087,1,12,stationary,0,0.0
13,220422,4,13,087,1,13,stationary,0,0.0
14,220422,4,13,087,1,14,stationary,14,0.01596351197263398
15,220422,4,13,087,1,15,stationary,0,0.0
16,220422,4,13,087,1,16,stationary,0,0.0
17,220422,4,13,087,1,17,stationary,103,0.07540263543191801
18,220422,4,13,087,1,18,stationary,368,0.07934454506252694
19,220422,4,13,087,1,19,stationary,913,0.11733710320010282
20,220422,4,13,087,1,20,stationary,608,0.06850704225352112
21,220422,4,13,087,1,21,stationary,1836,0.1892783505154639
22,220422,4,13,087,1,22,stationary,1063,0.1444489740453866
23,220422,4,13,087,1,23,stationary,193,0.031229773462783172
24,220422,4,13,087,1,24,stationary,70,0.01883745963401507
25,220422,4,13,087,1,25,stationary,321,0.22092222986923607
26,220422,4,13,087,1,26,stationary,0,0.0
27,220422,4,13,087,1,27,stationary,0,0.0
28,220422,4,13,087,1,28,stationary,0,0.0
29,220422,4,13,087,1,29,stationary,153,0.2483766233766234
30,220422,4,13,087,1,30,stationary,163,0.3227722772277228
31,220422,4,13,087,1,31,stationary,7,0.010057471264367816
32,220422,4,13,087,1,32,stationary,40,0.10075566750629723
33,220422,4,13,087,1,33,stationary,0,0.0
34,220422,4,13,087,1,34,stationary,0,0.0
35,220422,4,13,087,1,35,stationary,0,0.0
36,220422,4,13,087,1,36,stationary,0,0.0
37,220422,4,13,087,1,37,stationary,107,0.030553969160479727
38,220422,4,13,087,1,38,stationary,785,0.17832803271240344
39,220422,4,13,087,1,39,stationary,1885,0.33198309263825293
40,220422,4,13,087,1,40,stationary,439,0.0605183347118831
41,220422,4,13,087,1,41,stationary,121,0.0008421843896599245
42,220422,4,13,087,1,42,stationary,734,0.005790972709843864
0,220422,4,13,087,2,0,retrograde,566,0.005462845891766159
1,220422,4,13,087,2,1,retrograde,784,0.009607019005722549
2,220422,4,13,087,2,2,retrograde,369,0.00677325207878265
3,220422,4,13,087,2,3,retrograde,1269,0.024845814977973568
4,220422,4,13,087,2,4,retrograde,309,0.007827540784273989
5,220422,4,13,087,2,5,retrograde,443,0.016817250018981093
6,220422,4,13,087,2,6,retrograde,4870,0.22622752822037442
7,220422,4,13,087,2,7,retrograde,2527,0.2869308504598615
8,220422,4,13,087,2,8,retrograde,0,0.0
9,220422,4,13,087,2,9,retrograde,0,0.0
10,220422,4,13,087,2,10,retrograde,0,0.0
11,220422,4,13,087,2,11,retrograde,0,0.0
12,220422,4,13,087,2,12,retrograde,0,0.0
13,220422,4,13,087,2,13,retrograde,0,0.0
14,220422,4,13,087,2,14,retrograde,0,0.0
15,220422,4,13,087,2,15,retrograde,0,0.0
16,220422,4,13,087,2,16,retrograde,0,0.0
17,220422,4,13,087,2,17,retrograde,27,0.0035719010451117873
18,220422,4,13,087,2,18,retrograde,0,0.0
19,220422,4,13,087,2,19,retrograde,0,0.0
20,220422,4,13,087,2,20,retrograde,110,0.009449360020616785
21,220422,4,13,087,2,21,retrograde,340,0.02726325074172079
22,220422,4,13,087,2,22,retrograde,0,0.0
23,220422,4,13,087,2,23,retrograde,0,0.0
24,220422,4,13,087,2,24,retrograde,0,0.0
25,220422,4,13,087,2,25,retrograde,16,0.002907504997274214
26,220422,4,13,087,2,26,retrograde,47,0.011416079669662375
27,220422,4,13,087,2,27,retrograde,37,0.006658268850098974
28,220422,4,13,087,2,28,retrograde,0,0.0
29,220422,4,13,087,2,29,retrograde,0,0.0
30,220422,4,13,087,2,30,retrograde,102,0.0747800586510264
31,220422,4,13,087,2,31,retrograde,237,0.08066712049012933
32,220422,4,13,087,2,32,retrograde,319,0.5170178282009724
33,220422,4,13,087,2,33,retrograde,0,0.0
34,220422,4,13,087,2,34,retrograde,0,0.0
35,220422,4,13,087,2,35,retrograde,35,0.04074505238649592
36,220422,4,13,087,2,36,retrograde,0,0.0
37,220422,4,13,087,2,37,retrograde,0,0.0
38,220422,4,13,087,2,38,retrograde,0,0.0
39,220422,4,13,087,2,39,retrograde,170,0.40865384615384615
40,220422,4,13,087,2,40,retrograde,35,1.0
41,220422,4,13,087,2,41,retrograde,0,0.0
42,220422,4,13,087,2,42,retrograde,0,
0,220422,4,13,087,2,0,anterograde,102965,0.9937843237556583
1,220422,4,13,087,2,1,anterograde,80823,0.9903929809942774
2,220422,4,13,087,2,2,anterograde,54110,0.9932267479212173
3,220422,4,13,087,2,3,anterograde,49806,0.9751541850220264
4,220422,4,13,087,2,4,anterograde,39167,0.992172459215726
5,220422,4,13,087,2,5,anterograde,25899,0.983182749981019
6,220422,4,13,087,2,6,anterograde,16657,0.7737724717796256
7,220422,4,13,087,2,7,anterograde,6280,0.7130691495401386
8,220422,4,13,087,2,8,anterograde,7307,1.0
9,220422,4,13,087,2,9,anterograde,11676,1.0
10,220422,4,13,087,2,10,anterograde,13491,1.0
11,220422,4,13,087,2,11,anterograde,12708,1.0
12,220422,4,13,087,2,12,anterograde,9013,1.0
13,220422,4,13,087,2,13,anterograde,8190,1.0
14,220422,4,13,087,2,14,anterograde,4984,1.0
15,220422,4,13,087,2,15,anterograde,6619,1.0
16,220422,4,13,087,2,16,anterograde,8943,1.0
17,220422,4,13,087,2,17,anterograde,7532,0.9964280989548883
18,220422,4,13,087,2,18,anterograde,6755,1.0
19,220422,4,13,087,2,19,anterograde,2808,0.9763560500695411
20,220422,4,13,087,2,20,anterograde,11531,0.9905506399793832
21,220422,4,13,087,2,21,anterograde,12120,0.9718547029107529
22,220422,4,13,087,2,22,anterograde,9554,1.0
23,220422,4,13,087,2,23,anterograde,4490,1.0
24,220422,4,13,087,2,24,anterograde,1526,1.0
25,220422,4,13,087,2,25,anterograde,5487,0.9970924950027258
26,220422,4,13,087,2,26,anterograde,4070,0.9885839203303376
27,220422,4,13,087,2,27,anterograde,5520,0.993341731149901
28,220422,4,13,087,2,28,anterograde,3024,1.0
29,220422,4,13,087,2,29,anterograde,3345,0.9973166368515206
30,220422,4,13,087,2,30,anterograde,1223,0.8966275659824047
31,220422,4,13,087,2,31,anterograde,2701,0.9193328795098706
32,220422,4,13,087,2,32,anterograde,298,0.4829821717990275
33,220422,4,13,087,2,33,anterograde,625,0.9018759018759018
34,220422,4,13,087,2,34,anterograde,514,1.0
35,220422,4,13,087,2,35,anterograde,824,0.959254947613504
36,220422,4,13,087,2,36,anterograde,214,1.0
37,220422,4,13,087,2,37,anterograde,4,0.8
38,220422,4,13,087,2,38,anterograde,214,1.0
39,220422,4,13,087,2,39,anterograde,222,0.5336538461538461
40,220422,4,13,087,2,40,anterograde,0,0.0
41,220422,4,13,087,2,41,anterograde,158,1.0
42,220422,4,13,087,2,42,anterograde,0,
0,220422,4,13,087,2,0,stationary,78,0.0007528303525755484
1,220422,4,13,087,2,1,stationary,0,0.0
2,220422,4,13,087,2,2,stationary,0,0.0
3,220422,4,13,087,2,3,stationary,0,0.0
4,220422,4,13,087,2,4,stationary,0,0.0
5,220422,4,13,087,2,5,stationary,0,0.0
6,220422,4,13,087,2,6,stationary,0,0.0
7,220422,4,13,087,2,7,stationary,0,0.0
8,220422,4,13,087,2,8,stationary,0,0.0
9,220422,4,13,087,2,9,stationary,0,0.0
10,220422,4,13,087,2,10,stationary,0,0.0
11,220422,4,13,087,2,11,stationary,0,0.0
12,220422,4,13,087,2,12,stationary,0,0.0
13,220422,4,13,087,2,13,stationary,0,0.0
14,220422,4,13,087,2,14,stationary,0,0.0
15,220422,4,13,087,2,15,stationary,0,0.0
16,220422,4,13,087,2,16,stationary,0,0.0
17,220422,4,13,087,2,17,stationary,0,0.0
18,220422,4,13,087,2,18,stationary,0,0.0
19,220422,4,13,087,2,19,stationary,68,0.02364394993045897
20,220422,4,13,087,2,20,stationary,0,0.0
21,220422,4,13,087,2,21,stationary,11,0.000882046347526261
22,220422,4,13,087,2,22,stationary,0,0.0
23,220422,4,13,087,2,23,stationary,0,0.0
24,220422,4,13,087,2,24,stationary,0,0.0
25,220422,4,13,087,2,25,stationary,0,0.0
26,220422,4,13,087,2,26,stationary,0,0.0
27,220422,4,13,087,2,27,stationary,0,0.0
28,220422,4,13,087,2,28,stationary,0,0.0
29,220422,4,13,087,2,29,stationary,9,0.0026833631484794273
30,220422,4,13,087,2,30,stationary,39,0.028592375366568914
31,220422,4,13,087,2,31,stationary,0,0.0
32,220422,4,13,087,2,32,stationary,0,0.0
33,220422,4,13,087,2,33,stationary,68,0.09812409812409813
34,220422,4,13,087,2,34,stationary,0,0.0
35,220422,4,13,087,2,35,stationary,0,0.0
36,220422,4,13,087,2,36,stationary,0,0.0
37,220422,4,13,087,2,37,stationary,1,0.2
38,220422,4,13,087,2,38,stationary,0,0.0
39,220422,4,13,087,2,39,stationary,24,0.057692307692307696
40,220422,4,13,087,2,40,stationary,0,0.0
41,220422,4,13,087,2,41,stationary,0,0.0
42,220422,4,13,087,2,42,stationary,0,
0,220422,4,14,081,0,0,retrograde,1992,0.018432838583114335
1,220422,4,14,081,0,1,retrograde,541,0.0062504332555398945
2,220422,4,14,081,0,2,retrograde,801,0.011926742108397856
3,220422,4,14,081,0,3,retrograde,339,0.006420454545454545
4,220422,4,14,081,0,4,retrograde,2493,0.056163828061638284
5,220422,4,14,081,0,5,retrograde,420,0.011697860962566845
6,220422,4,14,081,0,6,retrograde,7299,0.20805541303232428
7,220422,4,14,081,0,7,retrograde,3979,0.11067534490431687
8,220422,4,14,081,0,8,retrograde,681,0.029419388284085017
9,220422,4,14,081,0,9,retrograde,427,0.014269005847953216
10,220422,4,14,081,0,10,retrograde,9,0.0003425700365408039
11,220422,4,14,081,0,11,retrograde,117,0.00455005055611729
12,220422,4,14,081,0,12,retrograde,67,0.0024775357763561737
13,220422,4,14,081,0,13,retrograde,1177,0.041668141749566324
14,220422,4,14,081,0,14,retrograde,767,0.026642120254263782
15,220422,4,14,081,0,15,retrograde,834,0.029674435153887208
16,220422,4,14,081,0,16,retrograde,477,0.017898686679174484
17,220422,4,14,081,0,17,retrograde,777,0.030642426154513548
18,220422,4,14,081,0,18,retrograde,971,0.045685518020137386
19,220422,4,14,081,0,19,retrograde,353,0.017649117544122794
20,220422,4,14,081,0,20,retrograde,710,0.03413789787479565
21,220422,4,14,081,0,21,retrograde,38,0.0020167710434136504
22,220422,4,14,081,0,22,retrograde,270,0.015450643776824034
23,220422,4,14,081,0,23,retrograde,0,0.0
24,220422,4,14,081,0,24,retrograde,0,0.0
25,220422,4,14,081,0,25,retrograde,0,0.0
26,220422,4,14,081,0,26,retrograde,140,0.007262540851792292
27,220422,4,14,081,0,27,retrograde,79,0.005261405261405261
28,220422,4,14,081,0,28,retrograde,216,0.011385199240986717
29,220422,4,14,081,0,29,retrograde,0,
30,220422,4,14,081,0,30,retrograde,115,0.01227059325650875
31,220422,4,14,081,0,31,retrograde,202,0.012175275751913689
32,220422,4,14,081,0,32,retrograde,380,0.022916415390182125
33,220422,4,14,081,0,33,retrograde,2343,0.039868635992376805
0,220422,4,14,081,0,0,anterograde,79453,0.7352130140282045
1,220422,4,14,081,0,1,anterograde,59158,0.6834808327749151
2,220422,4,14,081,0,2,anterograde,49484,0.7368076235854676
3,220422,4,14,081,0,3,anterograde,35074,0.664280303030303
4,220422,4,14,081,0,4,anterograde,25154,0.5666846895557358
5,220422,4,14,081,0,5,anterograde,23756,0.6616532976827094
6,220422,4,14,081,0,6,anterograde,19300,0.550139672766661
7,220422,4,14,081,0,7,anterograde,21251,0.5910936804628394
8,220422,4,14,081,0,8,anterograde,13659,0.5900725764644894
9,220422,4,14,081,0,9,anterograde,19439,0.6495906432748538
10,220422,4,14,081,0,10,anterograde,16930,0.6444123020706456
11,220422,4,14,081,0,11,anterograde,15998,0.6221513572373026
12,220422,4,14,081,0,12,anterograde,20246,0.7486595422105535
13,220422,4,14,081,0,13,anterograde,15791,0.5590328176443516
14,220422,4,14,081,0,14,anterograde,16377,0.5688631074368683
15,220422,4,14,081,0,15,anterograde,18589,0.661412560042697
16,220422,4,14,081,0,16,anterograde,16684,0.6260412757973733
17,220422,4,14,081,0,17,anterograde,15214,0.5999921126316204
18,220422,4,14,081,0,18,anterograde,11211,0.5274771807659735
19,220422,4,14,081,0,19,anterograde,10624,0.5311734413279336
20,220422,4,14,081,0,20,anterograde,13523,0.6502067506491008
21,220422,4,14,081,0,21,anterograde,5661,0.3004458125464388
22,220422,4,14,081,0,22,anterograde,5420,0.31015736766809726
23,220422,4,14,081,0,23,anterograde,1491,0.1053338043094313
24,220422,4,14,081,0,24,anterograde,1645,0.10912830038476848
25,220422,4,14,081,0,25,anterograde,3818,0.2597632330929378
26,220422,4,14,081,0,26,anterograde,7404,0.3840846604762152
27,220422,4,14,081,0,27,anterograde,6838,0.45541125541125543
28,220422,4,14,081,0,28,anterograde,6658,0.3509382247522665
29,220422,4,14,081,0,29,anterograde,0,
30,220422,4,14,081,0,30,anterograde,2787,0.2973751600512164
31,220422,4,14,081,0,31,anterograde,4446,0.26797661382677357
32,220422,4,14,081,0,32,anterograde,2801,0.16891810396815823
33,220422,4,14,081,0,33,anterograde,35615,0.6060270895725565
0,220422,4,14,081,0,0,stationary,26623,0.2463541473886812
1,220422,4,14,081,0,1,stationary,26855,0.310268733969545
2,220422,4,14,081,0,2,stationary,16875,0.2512656343061346
3,220422,4,14,081,0,3,stationary,17387,0.3292992424242424
4,220422,4,14,081,0,4,stationary,16741,0.3771514823826259
5,220422,4,14,081,0,5,stationary,11728,0.3266488413547237
6,220422,4,14,081,0,6,stationary,8483,0.24180491420101477
7,220422,4,14,081,0,7,stationary,10722,0.2982309746328438
8,220422,4,14,081,0,8,stationary,8808,0.3805080352514256
9,220422,4,14,081,0,9,stationary,10059,0.33614035087719296
10,220422,4,14,081,0,10,stationary,9333,0.35524512789281365
11,220422,4,14,081,0,11,stationary,9599,0.37329859220658007
12,220422,4,14,081,0,12,stationary,6730,0.24886292201309027
13,220422,4,14,081,0,13,stationary,11279,0.39929904060608207
14,220422,4,14,081,0,14,stationary,11645,0.404494772308868
15,220422,4,14,081,0,15,stationary,8682,0.30891300480341577
16,220422,4,14,081,0,16,stationary,9489,0.35606003752345217
17,220422,4,14,081,0,17,stationary,9366,0.369365461213866
18,220422,4,14,081,0,18,stationary,9072,0.42683730121388913
19,220422,4,14,081,0,19,stationary,9024,0.4511774411279436
20,220422,4,14,081,0,20,stationary,6565,0.31565535147610346
21,220422,4,14,081,0,21,stationary,13143,0.6975374164101475
22,220422,4,14,081,0,22,stationary,11785,0.6743919885550786
23,220422,4,14,081,0,23,stationary,12664,0.8946661956905687
24,220422,4,14,081,0,24,stationary,13429,0.8908716996152315
25,220422,4,14,081,0,25,stationary,10880,0.7402367669070622
26,220422,4,14,081,0,26,stationary,11733,0.6086527986719925
27,220422,4,14,081,0,27,stationary,8098,0.5393273393273393
28,220422,4,14,081,0,28,stationary,12098,0.6376765760067468
29,220422,4,14,081,0,29,stationary,0,
30,220422,4,14,081,0,30,stationary,6470,0.6903542466922749
31,220422,4,14,081,0,31,stationary,11943,0.7198481104213128
32,220422,4,14,081,0,32,stationary,13401,0.8081654806416596
33,220422,4,14,081,0,33,stationary,20810,0.3541042744350667
0,220422,4,14,081,1,0,retrograde,4323,0.1198237152835523
1,220422,4,14,081,1,1,retrograde,907,0.050388888888888886
2,220422,4,14,081,1,2,retrograde,900,0.05599800895968143
3,220422,4,14,081,1,3,retrograde,10,0.0009962143853357243
4,220422,4,14,081,1,4,retrograde,881,0.06774838511227314
5,220422,4,14,081,1,5,retrograde,3372,0.42292737990718676
6,220422,4,14,081,1,6,retrograde,0,0.0
7,220422,4,14,081,1,7,retrograde,2605,0.7616959064327485
8,220422,4,14,081,1,8,retrograde,5632,0.6904499203138409
9,220422,4,14,081,1,9,retrograde,137,0.062216167120799276
10,220422,4,14,081,1,10,retrograde,185,0.08780256288561937
11,220422,4,14,081,1,11,retrograde,149,0.05687022900763359
12,220422,4,14,081,1,12,retrograde,1423,0.2816148822481694
13,220422,4,14,081,1,13,retrograde,2396,0.4010713090056913
14,220422,4,14,081,1,14,retrograde,2952,0.5356559608056614
15,220422,4,14,081,1,15,retrograde,2714,0.3945340892571595
16,220422,4,14,081,1,16,retrograde,2033,0.3130582075762242
17,220422,4,14,081,1,17,retrograde,3589,0.6084082047804713
18,220422,4,14,081,1,18,retrograde,2762,0.45390304026294165
19,220422,4,14,081,1,19,retrograde,2500,0.3675930010292604
20,220422,4,14,081,1,20,retrograde,3174,0.4202860169491525
21,220422,4,14,081,1,21,retrograde,2307,0.3221617092584835
22,220422,4,14,081,1,22,retrograde,1176,0.39595959595959596
